id,candidate-id,instance-id,instance-name,seed,iteration,result,scenario,trainrep,method
1322,262,47,2000-936,802371375,5,33359948,acotsp,9,AD.4
1323,263,47,2000-936,802371375,5,32642965,acotsp,9,AD.4
1325,265,47,2000-936,802371375,5,32632404,acotsp,9,AD.4
1326,266,47,2000-936,802371375,5,32555031,acotsp,9,AD.4
1327,267,47,2000-936,802371375,5,33325544,acotsp,9,AD.4
1328,268,47,2000-936,802371375,5,32781626,acotsp,9,AD.4
1330,270,47,2000-936,802371375,5,32550238,acotsp,9,AD.4
1332,272,47,2000-936,802371375,5,33405339,acotsp,9,AD.4
1333,273,47,2000-936,802371375,5,32608253,acotsp,9,AD.4
1334,274,47,2000-936,802371375,5,32463115,acotsp,9,AD.4
1335,275,47,2000-936,802371375,5,33128411,acotsp,9,AD.4
1336,276,47,2000-936,802371375,5,32455151,acotsp,9,AD.4
1337,277,47,2000-936,802371375,5,32451636,acotsp,9,AD.4
1338,278,47,2000-936,802371375,5,32525281,acotsp,9,AD.4
1339,279,47,2000-936,802371375,5,33552181,acotsp,9,AD.4
1340,280,47,2000-936,802371375,5,32458213,acotsp,9,AD.4
1342,282,47,2000-936,802371375,5,32425334,acotsp,9,AD.4
1343,283,47,2000-936,802371375,5,32590795,acotsp,9,AD.4
1345,285,47,2000-936,802371375,5,33026416,acotsp,9,AD.4
1346,286,47,2000-936,802371375,5,32605034,acotsp,9,AD.4
1347,287,47,2000-936,802371375,5,32581172,acotsp,9,AD.4
1349,289,47,2000-936,802371375,5,32529605,acotsp,9,AD.4
1350,290,47,2000-936,802371375,5,32845192,acotsp,9,AD.4
1351,291,47,2000-936,802371375,5,33168947,acotsp,9,AD.4
1352,292,47,2000-936,802371375,5,32402594,acotsp,9,AD.4
1363,249,45,2000-922,1149153026,5,33639121,acotsp,9,AD.4
1365,251,45,2000-922,1149153026,5,33932371,acotsp,9,AD.4
1376,262,45,2000-922,1149153026,5,33705169,acotsp,9,AD.4
1381,267,45,2000-922,1149153026,5,33692417,acotsp,9,AD.4
1386,272,45,2000-922,1149153026,5,33770943,acotsp,9,AD.4
1393,279,45,2000-922,1149153026,5,33842031,acotsp,9,AD.4
1397,283,45,2000-922,1149153026,5,33062577,acotsp,9,AD.4
1405,291,45,2000-922,1149153026,5,33592573,acotsp,9,AD.4
1411,243,42,2000-832,1200397753,5,33550311,acotsp,9,AD.4
1417,249,42,2000-832,1200397753,5,33622602,acotsp,9,AD.4
1419,251,42,2000-832,1200397753,5,33898946,acotsp,9,AD.4
1430,262,42,2000-832,1200397753,5,33735712,acotsp,9,AD.4
1435,267,42,2000-832,1200397753,5,33728415,acotsp,9,AD.4
1440,272,42,2000-832,1200397753,5,33795850,acotsp,9,AD.4
1447,279,42,2000-832,1200397753,5,33899676,acotsp,9,AD.4
1451,283,42,2000-832,1200397753,5,33016758,acotsp,9,AD.4
1471,249,18,2000-337,1735905366,5,33413495,acotsp,9,AD.4
1473,251,18,2000-337,1735905366,5,33572081,acotsp,9,AD.4
1484,262,18,2000-337,1735905366,5,33419823,acotsp,9,AD.4
1489,267,18,2000-337,1735905366,5,33416811,acotsp,9,AD.4
1494,272,18,2000-337,1735905366,5,33484305,acotsp,9,AD.4
1501,279,18,2000-337,1735905366,5,33685519,acotsp,9,AD.4
1505,283,18,2000-337,1735905366,5,32719814,acotsp,9,AD.4
1513,291,18,2000-337,1735905366,5,33281611,acotsp,9,AD.4
1516,240,10,2000-23,1169479093,5,32728698,acotsp,9,AD.4
1517,241,10,2000-23,1169479093,5,32773415,acotsp,9,AD.4
1519,243,10,2000-23,1169479093,5,33344293,acotsp,9,AD.4
1520,244,10,2000-23,1169479093,5,32692251,acotsp,9,AD.4
1521,245,10,2000-23,1169479093,5,32686395,acotsp,9,AD.4
1522,246,10,2000-23,1169479093,5,32698142,acotsp,9,AD.4
1524,248,10,2000-23,1169479093,5,33119329,acotsp,9,AD.4
1525,249,10,2000-23,1169479093,5,33494478,acotsp,9,AD.4
1526,250,10,2000-23,1169479093,5,32756123,acotsp,9,AD.4
1527,251,10,2000-23,1169479093,5,33870616,acotsp,9,AD.4
1529,253,10,2000-23,1169479093,5,32703912,acotsp,9,AD.4
1530,254,10,2000-23,1169479093,5,32875332,acotsp,9,AD.4
1531,255,10,2000-23,1169479093,5,33152039,acotsp,9,AD.4
1532,256,10,2000-23,1169479093,5,33293410,acotsp,9,AD.4
1535,259,10,2000-23,1169479093,5,32760638,acotsp,9,AD.4
1536,260,10,2000-23,1169479093,5,32867667,acotsp,9,AD.4
1537,261,10,2000-23,1169479093,5,32715572,acotsp,9,AD.4
1538,262,10,2000-23,1169479093,5,33620568,acotsp,9,AD.4
1539,263,10,2000-23,1169479093,5,32870399,acotsp,9,AD.4
1541,265,10,2000-23,1169479093,5,32755628,acotsp,9,AD.4
1542,266,10,2000-23,1169479093,5,32863411,acotsp,9,AD.4
1543,267,10,2000-23,1169479093,5,33490941,acotsp,9,AD.4
1544,268,10,2000-23,1169479093,5,33042821,acotsp,9,AD.4
1548,272,10,2000-23,1169479093,5,33658506,acotsp,9,AD.4
1549,273,10,2000-23,1169479093,5,32901110,acotsp,9,AD.4
1550,274,10,2000-23,1169479093,5,32736497,acotsp,9,AD.4
1551,275,10,2000-23,1169479093,5,33445044,acotsp,9,AD.4
1552,276,10,2000-23,1169479093,5,32670225,acotsp,9,AD.4
1553,277,10,2000-23,1169479093,5,32749078,acotsp,9,AD.4
1554,278,10,2000-23,1169479093,5,32770960,acotsp,9,AD.4
1555,279,10,2000-23,1169479093,5,33710303,acotsp,9,AD.4
1557,281,10,2000-23,1169479093,5,32857546,acotsp,9,AD.4
1558,282,10,2000-23,1169479093,5,32760820,acotsp,9,AD.4
1559,283,10,2000-23,1169479093,5,33047275,acotsp,9,AD.4
1561,285,10,2000-23,1169479093,5,33228605,acotsp,9,AD.4
1562,286,10,2000-23,1169479093,5,32843489,acotsp,9,AD.4
1563,287,10,2000-23,1169479093,5,32807698,acotsp,9,AD.4
1565,289,10,2000-23,1169479093,5,32726876,acotsp,9,AD.4
1566,290,10,2000-23,1169479093,5,33273910,acotsp,9,AD.4
1567,291,10,2000-23,1169479093,5,33411534,acotsp,9,AD.4
1571,245,27,2000-529,223318410,5,32570253,acotsp,9,AD.4
1574,259,27,2000-529,223318410,5,32596634,acotsp,9,AD.4
1575,264,27,2000-529,223318410,5,32688052,acotsp,9,AD.4
1584,245,50,2000-940,1412334009,5,32243090,acotsp,9,AD.4
1586,253,50,2000-940,1412334009,5,32298306,acotsp,9,AD.4
1591,280,50,2000-940,1412334009,5,32289764,acotsp,9,AD.4
1594,292,50,2000-940,1412334009,5,32275948,acotsp,9,AD.4
1595,239,16,2000-329,1099383572,5,32883152,acotsp,9,AD.4
1596,244,16,2000-329,1099383572,5,32841291,acotsp,9,AD.4
1597,245,16,2000-329,1099383572,5,32858543,acotsp,9,AD.4
1604,280,16,2000-329,1099383572,5,32803031,acotsp,9,AD.4
1607,292,16,2000-329,1099383572,5,32942014,acotsp,9,AD.4
1609,244,6,2000-222,1883736805,5,32651719,acotsp,9,AD.4
1610,245,6,2000-222,1883736805,5,32675733,acotsp,9,AD.4
1614,264,6,2000-222,1883736805,5,32734469,acotsp,9,AD.4
1620,292,6,2000-222,1883736805,5,32649403,acotsp,9,AD.4
1649,245,2,2000-127,1165734080,5,32236463,acotsp,9,AD.4
1656,280,2,2000-127,1165734080,5,32334493,acotsp,9,AD.4
1661,244,14,2000-322,705928827,5,32687401,acotsp,9,AD.4
1662,245,14,2000-322,705928827,5,32636963,acotsp,9,AD.4
1665,259,14,2000-322,705928827,5,32673218,acotsp,9,AD.4
1668,271,14,2000-322,705928827,5,32714358,acotsp,9,AD.4
1672,292,14,2000-322,705928827,5,32738249,acotsp,9,AD.4
1674,166,30,2000-622,488539032,5,32245840,acotsp,9,AD.4
1675,7,30,2000-622,488539032,5,32206653,acotsp,9,AD.4
1679,244,30,2000-622,488539032,5,32271931,acotsp,9,AD.4
1680,245,30,2000-622,488539032,5,32301343,acotsp,9,AD.4
1682,253,30,2000-622,488539032,5,32262864,acotsp,9,AD.4
1690,292,30,2000-622,488539032,5,32311775,acotsp,9,AD.4
1696,293,4,2000-130,1239192906,6,33106656,acotsp,9,AD.4
1697,294,4,2000-130,1239192906,6,32775414,acotsp,9,AD.4
1699,296,4,2000-130,1239192906,6,32692761,acotsp,9,AD.4
1700,297,4,2000-130,1239192906,6,33176494,acotsp,9,AD.4
1701,298,4,2000-130,1239192906,6,32704712,acotsp,9,AD.4
1703,300,4,2000-130,1239192906,6,32631888,acotsp,9,AD.4
1705,302,4,2000-130,1239192906,6,32723618,acotsp,9,AD.4
1706,303,4,2000-130,1239192906,6,32570620,acotsp,9,AD.4
1707,304,4,2000-130,1239192906,6,32606125,acotsp,9,AD.4
1708,305,4,2000-130,1239192906,6,32600164,acotsp,9,AD.4
1709,306,4,2000-130,1239192906,6,32573218,acotsp,9,AD.4
1711,308,4,2000-130,1239192906,6,32718028,acotsp,9,AD.4
1713,310,4,2000-130,1239192906,6,32573830,acotsp,9,AD.4
1714,311,4,2000-130,1239192906,6,32708946,acotsp,9,AD.4
1715,312,4,2000-130,1239192906,6,32531652,acotsp,9,AD.4
1716,293,14,2000-322,705928827,6,33120697,acotsp,9,AD.4
1717,294,14,2000-322,705928827,6,32819308,acotsp,9,AD.4
1718,295,14,2000-322,705928827,6,32650913,acotsp,9,AD.4
1719,296,14,2000-322,705928827,6,32848171,acotsp,9,AD.4
1720,297,14,2000-322,705928827,6,33377176,acotsp,9,AD.4
1721,298,14,2000-322,705928827,6,32774804,acotsp,9,AD.4
1725,302,14,2000-322,705928827,6,32737816,acotsp,9,AD.4
1726,303,14,2000-322,705928827,6,32717550,acotsp,9,AD.4
1727,304,14,2000-322,705928827,6,32642681,acotsp,9,AD.4
1728,305,14,2000-322,705928827,6,32645097,acotsp,9,AD.4
1729,306,14,2000-322,705928827,6,32622148,acotsp,9,AD.4
1731,308,14,2000-322,705928827,6,32634675,acotsp,9,AD.4
1734,311,14,2000-322,705928827,6,32641330,acotsp,9,AD.4
1735,312,14,2000-322,705928827,6,32663338,acotsp,9,AD.4
1736,293,47,2000-936,802371375,6,32975291,acotsp,9,AD.4
1737,294,47,2000-936,802371375,6,32647532,acotsp,9,AD.4
1739,296,47,2000-936,802371375,6,32696719,acotsp,9,AD.4
1740,297,47,2000-936,802371375,6,33100056,acotsp,9,AD.4
1741,298,47,2000-936,802371375,6,32538679,acotsp,9,AD.4
1746,303,47,2000-936,802371375,6,32470450,acotsp,9,AD.4
1748,305,47,2000-936,802371375,6,32465754,acotsp,9,AD.4
1749,306,47,2000-936,802371375,6,32478868,acotsp,9,AD.4
1754,311,47,2000-936,802371375,6,32527932,acotsp,9,AD.4
1755,312,47,2000-936,802371375,6,32471452,acotsp,9,AD.4
1756,293,50,2000-940,1412334009,6,32623650,acotsp,9,AD.4
1757,294,50,2000-940,1412334009,6,32493799,acotsp,9,AD.4
1759,296,50,2000-940,1412334009,6,32524539,acotsp,9,AD.4
1760,297,50,2000-940,1412334009,6,32735241,acotsp,9,AD.4
1761,298,50,2000-940,1412334009,6,32383422,acotsp,9,AD.4
1766,303,50,2000-940,1412334009,6,32306110,acotsp,9,AD.4
1768,305,50,2000-940,1412334009,6,32217875,acotsp,9,AD.4
1769,306,50,2000-940,1412334009,6,32255826,acotsp,9,AD.4
1771,308,50,2000-940,1412334009,6,32266350,acotsp,9,AD.4
1772,309,50,2000-940,1412334009,6,32242604,acotsp,9,AD.4
1774,311,50,2000-940,1412334009,6,32274341,acotsp,9,AD.4
1776,293,6,2000-222,1883736805,6,33044768,acotsp,9,AD.4
1777,294,6,2000-222,1883736805,6,32783161,acotsp,9,AD.4
1779,296,6,2000-222,1883736805,6,32931973,acotsp,9,AD.4
1780,297,6,2000-222,1883736805,6,33275943,acotsp,9,AD.4
1781,298,6,2000-222,1883736805,6,32701167,acotsp,9,AD.4
1786,303,6,2000-222,1883736805,6,32672060,acotsp,9,AD.4
1788,305,6,2000-222,1883736805,6,32633304,acotsp,9,AD.4
1789,306,6,2000-222,1883736805,6,32679647,acotsp,9,AD.4
1795,312,6,2000-222,1883736805,6,32661610,acotsp,9,AD.4
1822,309,10,2000-23,1169479093,6,32830458,acotsp,9,AD.4
1844,310,3,2000-128,1206019373,6,32364745,acotsp,9,AD.4
1846,309,11,2000-230,201664511,7,32654703,acotsp,9,AD.4
1847,295,11,2000-230,201664511,7,32727162,acotsp,9,AD.4
1848,184,11,2000-230,201664511,7,32624277,acotsp,9,AD.4
1849,151,11,2000-230,201664511,7,32663490,acotsp,9,AD.4
1850,313,11,2000-230,201664511,7,32847677,acotsp,9,AD.4
1851,314,11,2000-230,201664511,7,32889036,acotsp,9,AD.4
1854,317,11,2000-230,201664511,7,32947214,acotsp,9,AD.4
1855,318,11,2000-230,201664511,7,32598476,acotsp,9,AD.4
1856,319,11,2000-230,201664511,7,32648849,acotsp,9,AD.4
1857,320,11,2000-230,201664511,7,33222324,acotsp,9,AD.4
1858,313,27,2000-529,223318410,7,32777513,acotsp,9,AD.4
1859,314,27,2000-529,223318410,7,32773806,acotsp,9,AD.4
1862,317,27,2000-529,223318410,7,32848867,acotsp,9,AD.4
1863,318,27,2000-529,223318410,7,32552400,acotsp,9,AD.4
1865,320,27,2000-529,223318410,7,32917246,acotsp,9,AD.4
1866,313,50,2000-940,1412334009,7,32568691,acotsp,9,AD.4
1867,314,50,2000-940,1412334009,7,32354325,acotsp,9,AD.4
1870,317,50,2000-940,1412334009,7,32441205,acotsp,9,AD.4
1871,318,50,2000-940,1412334009,7,32249193,acotsp,9,AD.4
1873,320,50,2000-940,1412334009,7,32953306,acotsp,9,AD.4
1874,313,2,2000-127,1165734080,7,32458630,acotsp,9,AD.4
1875,314,2,2000-127,1165734080,7,32454019,acotsp,9,AD.4
1878,317,2,2000-127,1165734080,7,32650651,acotsp,9,AD.4
1879,318,2,2000-127,1165734080,7,32223292,acotsp,9,AD.4
1881,320,2,2000-127,1165734080,7,32919229,acotsp,9,AD.4
1882,313,6,2000-222,1883736805,7,32808368,acotsp,9,AD.4
1883,314,6,2000-222,1883736805,7,32758132,acotsp,9,AD.4
1886,317,6,2000-222,1883736805,7,32847940,acotsp,9,AD.4
1887,318,6,2000-222,1883736805,7,32596598,acotsp,9,AD.4
1889,320,6,2000-222,1883736805,7,33125385,acotsp,9,AD.4
1895,316,14,2000-322,705928827,7,32624350,acotsp,9,AD.4
1915,309,13,2000-30,996830480,7,32776093,acotsp,9,AD.4
1917,184,13,2000-30,996830480,7,32729419,acotsp,9,AD.4
1918,151,13,2000-30,996830480,7,32742963,acotsp,9,AD.4
1923,295,15,2000-325,1392690963,8,32500011,acotsp,9,AD.4
1924,309,15,2000-325,1392690963,8,32495317,acotsp,9,AD.4
1926,321,15,2000-325,1392690963,8,32463724,acotsp,9,AD.4
1927,322,15,2000-325,1392690963,8,32484125,acotsp,9,AD.4
1928,323,15,2000-325,1392690963,8,32828170,acotsp,9,AD.4
1929,321,4,2000-130,1239192906,8,32540404,acotsp,9,AD.4
1931,323,4,2000-130,1239192906,8,32941390,acotsp,9,AD.4
1933,322,13,2000-30,996830480,8,32778060,acotsp,9,AD.4
1934,323,13,2000-30,996830480,8,33071519,acotsp,9,AD.4
1937,323,30,2000-622,488539032,8,32691343,acotsp,9,AD.4
1941,321,6,2000-222,1883736805,8,32669443,acotsp,9,AD.4
1942,322,6,2000-222,1883736805,8,32716244,acotsp,9,AD.4
1943,323,6,2000-222,1883736805,8,33093887,acotsp,9,AD.4
1950,321,11,2000-230,201664511,8,32659320,acotsp,9,AD.4
1951,322,11,2000-230,201664511,8,32626023,acotsp,9,AD.4
1964,321,14,2000-322,705928827,8,32667083,acotsp,9,AD.4
1965,322,14,2000-322,705928827,8,32699748,acotsp,9,AD.4
1971,307,41,2000-831,185410457,8,32611929,acotsp,9,AD.4
1972,295,41,2000-831,185410457,8,32637161,acotsp,9,AD.4
1973,309,41,2000-831,185410457,8,32589313,acotsp,9,AD.4
1976,322,41,2000-831,185410457,8,32641789,acotsp,9,AD.4
335,67,16,2000-329,1099383572,2,33671664,acotsp,9,PEMB.9
336,68,16,2000-329,1099383572,2,32930814,acotsp,9,PEMB.9
337,69,16,2000-329,1099383572,2,33940902,acotsp,9,PEMB.9
338,70,16,2000-329,1099383572,2,33873445,acotsp,9,PEMB.9
339,71,16,2000-329,1099383572,2,33369889,acotsp,9,PEMB.9
340,72,16,2000-329,1099383572,2,33196482,acotsp,9,PEMB.9
341,73,16,2000-329,1099383572,2,38108699,acotsp,9,PEMB.9
342,74,16,2000-329,1099383572,2,33430469,acotsp,9,PEMB.9
343,75,16,2000-329,1099383572,2,33337443,acotsp,9,PEMB.9
344,76,16,2000-329,1099383572,2,33891656,acotsp,9,PEMB.9
345,77,16,2000-329,1099383572,2,33266823,acotsp,9,PEMB.9
346,78,16,2000-329,1099383572,2,34097168,acotsp,9,PEMB.9
347,79,16,2000-329,1099383572,2,34268517,acotsp,9,PEMB.9
348,80,16,2000-329,1099383572,2,33275963,acotsp,9,PEMB.9
349,81,16,2000-329,1099383572,2,33312946,acotsp,9,PEMB.9
350,82,16,2000-329,1099383572,2,33576909,acotsp,9,PEMB.9
351,83,16,2000-329,1099383572,2,33561706,acotsp,9,PEMB.9
352,84,16,2000-329,1099383572,2,44285993,acotsp,9,PEMB.9
353,85,16,2000-329,1099383572,2,38954768,acotsp,9,PEMB.9
354,86,16,2000-329,1099383572,2,33089646,acotsp,9,PEMB.9
355,87,16,2000-329,1099383572,2,33186137,acotsp,9,PEMB.9
356,88,16,2000-329,1099383572,2,32925247,acotsp,9,PEMB.9
357,89,16,2000-329,1099383572,2,34281977,acotsp,9,PEMB.9
358,90,16,2000-329,1099383572,2,32984824,acotsp,9,PEMB.9
359,91,16,2000-329,1099383572,2,32937149,acotsp,9,PEMB.9
360,92,16,2000-329,1099383572,2,33730396,acotsp,9,PEMB.9
361,93,16,2000-329,1099383572,2,33143787,acotsp,9,PEMB.9
362,94,16,2000-329,1099383572,2,33375149,acotsp,9,PEMB.9
363,95,16,2000-329,1099383572,2,32916583,acotsp,9,PEMB.9
364,96,16,2000-329,1099383572,2,33601272,acotsp,9,PEMB.9
365,97,16,2000-329,1099383572,2,32969740,acotsp,9,PEMB.9
366,98,16,2000-329,1099383572,2,33289917,acotsp,9,PEMB.9
367,99,16,2000-329,1099383572,2,33775673,acotsp,9,PEMB.9
368,100,16,2000-329,1099383572,2,33211606,acotsp,9,PEMB.9
369,101,16,2000-329,1099383572,2,33527980,acotsp,9,PEMB.9
370,102,16,2000-329,1099383572,2,42604427,acotsp,9,PEMB.9
371,103,16,2000-329,1099383572,2,32895095,acotsp,9,PEMB.9
372,104,16,2000-329,1099383572,2,33194691,acotsp,9,PEMB.9
373,105,16,2000-329,1099383572,2,33035683,acotsp,9,PEMB.9
374,106,16,2000-329,1099383572,2,44226164,acotsp,9,PEMB.9
375,107,16,2000-329,1099383572,2,41768397,acotsp,9,PEMB.9
376,108,16,2000-329,1099383572,2,33378142,acotsp,9,PEMB.9
377,109,16,2000-329,1099383572,2,32889012,acotsp,9,PEMB.9
378,110,16,2000-329,1099383572,2,33344459,acotsp,9,PEMB.9
380,112,16,2000-329,1099383572,2,48607965,acotsp,9,PEMB.9
383,115,16,2000-329,1099383572,2,39401348,acotsp,9,PEMB.9
384,116,16,2000-329,1099383572,2,41327733,acotsp,9,PEMB.9
385,117,16,2000-329,1099383572,2,33080923,acotsp,9,PEMB.9
386,118,16,2000-329,1099383572,2,33941001,acotsp,9,PEMB.9
387,119,16,2000-329,1099383572,2,32898425,acotsp,9,PEMB.9
388,120,16,2000-329,1099383572,2,32996586,acotsp,9,PEMB.9
389,121,16,2000-329,1099383572,2,34233816,acotsp,9,PEMB.9
390,122,16,2000-329,1099383572,2,33639291,acotsp,9,PEMB.9
391,123,16,2000-329,1099383572,2,32956657,acotsp,9,PEMB.9
392,124,16,2000-329,1099383572,2,33103854,acotsp,9,PEMB.9
393,67,19,2000-34,369570443,2,33512597,acotsp,9,PEMB.9
394,68,19,2000-34,369570443,2,32641942,acotsp,9,PEMB.9
395,69,19,2000-34,369570443,2,33446287,acotsp,9,PEMB.9
396,70,19,2000-34,369570443,2,33694361,acotsp,9,PEMB.9
397,71,19,2000-34,369570443,2,33206687,acotsp,9,PEMB.9
398,72,19,2000-34,369570443,2,32851111,acotsp,9,PEMB.9
399,73,19,2000-34,369570443,2,37883209,acotsp,9,PEMB.9
400,74,19,2000-34,369570443,2,33013296,acotsp,9,PEMB.9
401,75,19,2000-34,369570443,2,33072131,acotsp,9,PEMB.9
402,76,19,2000-34,369570443,2,33588987,acotsp,9,PEMB.9
403,77,19,2000-34,369570443,2,33070642,acotsp,9,PEMB.9
404,78,19,2000-34,369570443,2,33728840,acotsp,9,PEMB.9
405,79,19,2000-34,369570443,2,34299528,acotsp,9,PEMB.9
406,80,19,2000-34,369570443,2,33001920,acotsp,9,PEMB.9
407,81,19,2000-34,369570443,2,33046289,acotsp,9,PEMB.9
408,82,19,2000-34,369570443,2,33301003,acotsp,9,PEMB.9
409,83,19,2000-34,369570443,2,33408443,acotsp,9,PEMB.9
410,84,19,2000-34,369570443,2,43561157,acotsp,9,PEMB.9
411,85,19,2000-34,369570443,2,38763140,acotsp,9,PEMB.9
412,86,19,2000-34,369570443,2,32821624,acotsp,9,PEMB.9
413,87,19,2000-34,369570443,2,32848489,acotsp,9,PEMB.9
414,88,19,2000-34,369570443,2,32700841,acotsp,9,PEMB.9
415,89,19,2000-34,369570443,2,34024045,acotsp,9,PEMB.9
416,90,19,2000-34,369570443,2,32580660,acotsp,9,PEMB.9
417,91,19,2000-34,369570443,2,32653329,acotsp,9,PEMB.9
418,92,19,2000-34,369570443,2,33390170,acotsp,9,PEMB.9
419,93,19,2000-34,369570443,2,32964059,acotsp,9,PEMB.9
420,94,19,2000-34,369570443,2,33323817,acotsp,9,PEMB.9
421,95,19,2000-34,369570443,2,32740186,acotsp,9,PEMB.9
422,96,19,2000-34,369570443,2,33340672,acotsp,9,PEMB.9
423,97,19,2000-34,369570443,2,32688304,acotsp,9,PEMB.9
424,98,19,2000-34,369570443,2,33035620,acotsp,9,PEMB.9
425,99,19,2000-34,369570443,2,33318137,acotsp,9,PEMB.9
426,100,19,2000-34,369570443,2,32694621,acotsp,9,PEMB.9
427,101,19,2000-34,369570443,2,33358465,acotsp,9,PEMB.9
428,102,19,2000-34,369570443,2,42308530,acotsp,9,PEMB.9
429,103,19,2000-34,369570443,2,32617574,acotsp,9,PEMB.9
430,104,19,2000-34,369570443,2,33015772,acotsp,9,PEMB.9
431,105,19,2000-34,369570443,2,32799877,acotsp,9,PEMB.9
432,106,19,2000-34,369570443,2,44215944,acotsp,9,PEMB.9
433,107,19,2000-34,369570443,2,41402609,acotsp,9,PEMB.9
434,108,19,2000-34,369570443,2,33119559,acotsp,9,PEMB.9
435,109,19,2000-34,369570443,2,32568027,acotsp,9,PEMB.9
436,110,19,2000-34,369570443,2,33123579,acotsp,9,PEMB.9
438,112,19,2000-34,369570443,2,48816034,acotsp,9,PEMB.9
439,113,19,2000-34,369570443,2,32589721,acotsp,9,PEMB.9
441,115,19,2000-34,369570443,2,38988588,acotsp,9,PEMB.9
442,116,19,2000-34,369570443,2,40379446,acotsp,9,PEMB.9
443,117,19,2000-34,369570443,2,32808296,acotsp,9,PEMB.9
444,118,19,2000-34,369570443,2,33962037,acotsp,9,PEMB.9
445,119,19,2000-34,369570443,2,32768223,acotsp,9,PEMB.9
446,120,19,2000-34,369570443,2,32613198,acotsp,9,PEMB.9
447,121,19,2000-34,369570443,2,34069564,acotsp,9,PEMB.9
448,122,19,2000-34,369570443,2,33521523,acotsp,9,PEMB.9
449,123,19,2000-34,369570443,2,32745306,acotsp,9,PEMB.9
450,124,19,2000-34,369570443,2,32869868,acotsp,9,PEMB.9
451,67,12,2000-29,861280748,2,33689787,acotsp,9,PEMB.9
452,68,12,2000-29,861280748,2,32904676,acotsp,9,PEMB.9
453,69,12,2000-29,861280748,2,33878257,acotsp,9,PEMB.9
454,70,12,2000-29,861280748,2,33871357,acotsp,9,PEMB.9
455,71,12,2000-29,861280748,2,33342925,acotsp,9,PEMB.9
456,72,12,2000-29,861280748,2,33300137,acotsp,9,PEMB.9
457,73,12,2000-29,861280748,2,38469668,acotsp,9,PEMB.9
458,74,12,2000-29,861280748,2,33642093,acotsp,9,PEMB.9
459,75,12,2000-29,861280748,2,33237242,acotsp,9,PEMB.9
460,76,12,2000-29,861280748,2,33820357,acotsp,9,PEMB.9
461,77,12,2000-29,861280748,2,33244044,acotsp,9,PEMB.9
462,78,12,2000-29,861280748,2,34080402,acotsp,9,PEMB.9
463,79,12,2000-29,861280748,2,34475312,acotsp,9,PEMB.9
464,80,12,2000-29,861280748,2,33272923,acotsp,9,PEMB.9
465,81,12,2000-29,861280748,2,33311395,acotsp,9,PEMB.9
466,82,12,2000-29,861280748,2,33500532,acotsp,9,PEMB.9
467,83,12,2000-29,861280748,2,33731288,acotsp,9,PEMB.9
468,84,12,2000-29,861280748,2,44246170,acotsp,9,PEMB.9
469,85,12,2000-29,861280748,2,39586688,acotsp,9,PEMB.9
470,86,12,2000-29,861280748,2,33367165,acotsp,9,PEMB.9
471,87,12,2000-29,861280748,2,33213673,acotsp,9,PEMB.9
472,88,12,2000-29,861280748,2,33121747,acotsp,9,PEMB.9
473,89,12,2000-29,861280748,2,34331998,acotsp,9,PEMB.9
474,90,12,2000-29,861280748,2,33009074,acotsp,9,PEMB.9
475,91,12,2000-29,861280748,2,32892276,acotsp,9,PEMB.9
476,92,12,2000-29,861280748,2,33708822,acotsp,9,PEMB.9
477,93,12,2000-29,861280748,2,33084397,acotsp,9,PEMB.9
478,94,12,2000-29,861280748,2,33456991,acotsp,9,PEMB.9
479,95,12,2000-29,861280748,2,33054426,acotsp,9,PEMB.9
480,96,12,2000-29,861280748,2,33633196,acotsp,9,PEMB.9
481,97,12,2000-29,861280748,2,32916552,acotsp,9,PEMB.9
482,98,12,2000-29,861280748,2,33386153,acotsp,9,PEMB.9
483,99,12,2000-29,861280748,2,33696063,acotsp,9,PEMB.9
484,100,12,2000-29,861280748,2,33161775,acotsp,9,PEMB.9
485,101,12,2000-29,861280748,2,33629260,acotsp,9,PEMB.9
486,102,12,2000-29,861280748,2,42665147,acotsp,9,PEMB.9
487,103,12,2000-29,861280748,2,32946038,acotsp,9,PEMB.9
488,104,12,2000-29,861280748,2,33107824,acotsp,9,PEMB.9
489,105,12,2000-29,861280748,2,32971320,acotsp,9,PEMB.9
490,106,12,2000-29,861280748,2,44357842,acotsp,9,PEMB.9
491,107,12,2000-29,861280748,2,42109081,acotsp,9,PEMB.9
492,108,12,2000-29,861280748,2,33282386,acotsp,9,PEMB.9
493,109,12,2000-29,861280748,2,32884279,acotsp,9,PEMB.9
494,110,12,2000-29,861280748,2,33526917,acotsp,9,PEMB.9
496,112,12,2000-29,861280748,2,46730705,acotsp,9,PEMB.9
497,113,12,2000-29,861280748,2,32793075,acotsp,9,PEMB.9
498,114,12,2000-29,861280748,2,32823403,acotsp,9,PEMB.9
499,115,12,2000-29,861280748,2,39658034,acotsp,9,PEMB.9
500,116,12,2000-29,861280748,2,40872984,acotsp,9,PEMB.9
